id,name,type,organ,ontology_id
CL:0002573$$4313,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4314,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4315,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4316,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4317,pericyte,CT,large_intestine,CL:0000669
UBERON:0001962$$4318,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0009018$$4319,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4320,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4321,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4322,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4323,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4324,pericyte,CT,large_intestine,CL:0000669
CL:0000682$$4325,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4326,submucous nerve plexus,AS,large_intestine,UBERON:0005304
CL:0002573$$4327,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4328,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
UBERON:0003331$$4329,submucosa,AS,large_intestine,UBERON:0003331
CL:0002088$$4330,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4331,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4332,circular muscle layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4333,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4334,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4335,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4336,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4337,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4338,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4339,pericyte,CT,large_intestine,CL:0000669
UBERON:0002439$$4340,myenteric nerve plexus,AS,large_intestine,UBERON:0002439
CL:0002088$$4341,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4342,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002573$$4343,Schwann cell,CT,large_intestine,CL:0002573
CL:0000057$$4344,fibroblast,CT,large_intestine,CL:0000057
CL:1000412$$4345,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4346,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4347,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4348,pericyte,CT,large_intestine,CL:0000669
UBERON:0012399$$4349,large intestine smooth muscle longitudinal layer,AS,large_intestine,UBERON:0012399
CL:1000279$$4350,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4351,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4352,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4353,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4354,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4355,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4356,pericyte,CT,large_intestine,CL:0000669
UBERON:0012375$$4357,subserosa,AS,large_intestine,UBERON:0012375
UBERON:0012375$$4358,subserosa,AS,large_intestine,UBERON:0012375
CL:0000057$$4359,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4360,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4361,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4362,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4363,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000136$$4364,fat cell,CT,large_intestine,CL:0000136
CL:0000669$$4365,pericyte,CT,large_intestine,CL:0000669
UBERON:0003335$$4366,serosa of colon,AS,large_intestine,UBERON:0003335
UBERON:0003335$$4367,serosa,AS,large_intestine,UBERON:0003335
CL:1000457$$4368,mesothelial cell of visceral peritoneum,CT,large_intestine,CL:1000457
UBERON:0001154,vermiform appendix,AS,large_intestine,UBERON:0001154
UBERON:0004989,mucosa of appendix,AS,large_intestine,UBERON:0004989
UBERON:0000397$$4369,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0002071$$4370,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4371,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
UBERON:0001984$$4372,crypt of Lieberkuhn of large intestine,AS,large_intestine,UBERON:0001984
UBERON:0011184$$4373,epithelium of crypt of Lieberkuhn,AS,large_intestine,UBERON:0011184
CL:0009016$$4374,intestinal crypt stem cell of large intestine,CT,large_intestine,CL:0009016
CL:0009009$$4375,Paneth,CT,large_intestine,CL:0009009
CL:0000165$$4376,neuroendocrine,CT,large_intestine,CL:0000165
CL:0002071$$4377,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4378,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
CL:0009011$$4379,transit amplifying cell of colon,CT,large_intestine,CL:0009011
CL:0019032$$4380,tuft cell,CT,large_intestine,CL:0019032
CL:0000915$$4381,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000915
CL:0000802$$4382,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CT,large_intestine,CL:0000802
CL:0000796$$4383,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000796
CL:0000793$$4384,"CD4-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000793
CL:0000935$$4385,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000935
UBERON:0013485,crypt of Lieberkuhn of colon,AS,large_intestine,UBERON:0013485
CL:0000041$$4386,mature eosinophil,CT,large_intestine,CL:0000041
UBERON:0007177$$4387,lamina propria,AS,large_intestine,UBERON:0007177
ASCTB-TEMP:subepithelial-membrane$$4388,subepithelial membrane,CT,large_intestine,ASCTB-TEMP:subepithelial-membrane
ASCTB-TEMP:pericryptal-fibroblastic-sheath$$4389,pericryptal fibroblastic sheath,CT,large_intestine,ASCTB-TEMP:pericryptal-fibroblastic-sheath
CL:0002144$$4390,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4391,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4392,pericyte,CT,large_intestine,CL:0000669
CL:0000186$$4393,myofibroblast cell,CT,large_intestine,CL:0000186
CL:0000057$$4394,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4395,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4396,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0000165$$4397,neuroendocrine cell,CT,large_intestine,CL:0000165
UBERON:0001962$$4398,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0000682$$4399,M cell of gut,CT,large_intestine,CL:0000682
CL:0009018$$4400,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4401,macrophage,CT,large_intestine,CL:0000235
CL:0002138$$4402,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4403,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000786$$4404,plasma cell,CT,large_intestine,CL:0000786
CL:0000041$$4405,mature eosinophil,CT,large_intestine,CL:0000041
CL:0000097$$4406,mast cell,CT,large_intestine,CL:0000097
CL:0000096$$4407,mature neutrophil,CT,large_intestine,CL:0000096
CL:0000451$$4408,dendritic cell,CT,large_intestine,CL:0000451
UBERON:0007178$$4409,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
UBERON:0007178$$4410,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
CL:0000057$$4411,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4412,Schwann cell,CT,large_intestine,CL:0002573
CL:0002144$$4413,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4414,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4415,pericyte,CT,large_intestine,CL:0000669
UBERON:0004928,submucosa of appendix,AS,large_intestine,UBERON:0004928
UBERON:0003331$$4416,submucosa of colon,AS,large_intestine,UBERON:0003331
CL:0000136$$4417,fat cell,CT,large_intestine,CL:0000136
CL:0000057$$4418,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4419,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4420,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4421,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4422,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4423,pericyte,CT,large_intestine,CL:0000669
UBERON:0001962$$4424,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0009018$$4425,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4426,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4427,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4428,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4429,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4430,pericyte,CT,large_intestine,CL:0000669
CL:0000682$$4431,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4432,submucous nerve plexus,AS,large_intestine,UBERON:0005304
CL:0002573$$4433,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4434,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
UBERON:0003331$$4435,submucosa of colon,AS,large_intestine,UBERON:0003331
UBERON:0003331$$4436,submucosa,AS,large_intestine,UBERON:0003331
CL:0002088$$4437,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4438,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4439,large intestine smooth muscle circular layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4440,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4441,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4442,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4443,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4444,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4445,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4446,pericyte,CT,large_intestine,CL:0000669
UBERON:0002439$$4447,myenteric nerve plexus,AS,large_intestine,UBERON:0002439
CL:0002088$$4448,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4449,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002573$$4450,Schwann cell,CT,large_intestine,CL:0002573
CL:0000057$$4451,fibroblast,CT,large_intestine,CL:0000057
CL:1000412$$4452,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4453,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4454,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4455,pericyte,CT,large_intestine,CL:0000669
UBERON:0012399$$4456,large intestine smooth muscle longitudinal layer,AS,large_intestine,UBERON:0012399
CL:1000279$$4457,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4458,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4459,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4460,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4461,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4462,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4463,pericyte,CT,large_intestine,CL:0000669
UBERON:0012375$$4464,subserosa,AS,large_intestine,UBERON:0012375
UBERON:0012375$$4465,subserosa,AS,large_intestine,UBERON:0012375
CL:0000057$$4466,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4467,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4468,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4469,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4470,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000136$$4471,fat cell,CT,large_intestine,CL:0000136
CL:0000669$$4472,pericyte,CT,large_intestine,CL:0000669
UBERON:0012498,serosa of appendix,AS,large_intestine,UBERON:0012498
UBERON:0003335$$4473,serosa,AS,large_intestine,UBERON:0003335
CL:1000457$$4474,mesothelial cell of visceral peritoneum,CT,large_intestine,CL:1000457
UBERON:0001156,ascending colon,AS,large_intestine,UBERON:0001156
UBERON:0004990,mucosa of ascending colon,AS,large_intestine,UBERON:0004990
UBERON:0000397$$4475,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0002071$$4476,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4477,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
UBERON:0001984$$4478,crypt of Lieberkuhn of large intestine,AS,large_intestine,UBERON:0001984
UBERON:0011184$$4479,epithelium of crypt of Lieberkuhn,AS,large_intestine,UBERON:0011184
CL:0009016$$4480,intestinal crypt stem cell of large intestine,CT,large_intestine,CL:0009016
CL:0009009$$4481,Paneth,CT,large_intestine,CL:0009009
CL:0000165$$4482,neuroendocrine,CT,large_intestine,CL:0000165
CL:0002071$$4483,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4484,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
CL:0009011$$4485,transit amplifying cell of colon,CT,large_intestine,CL:0009011
CL:0019032$$4486,tuft cell,CT,large_intestine,CL:0019032
UBERON:0000317$$4487,colonic mucosa,AS,large_intestine,UBERON:0000317
UBERON:0000397$$4488,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0000915$$4489,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000915
CL:0000802$$4490,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CT,large_intestine,CL:0000802
CL:0000796$$4491,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000796
CL:0000793$$4492,"CD4-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000793
CL:0000935$$4493,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000935
UBERON:0007177$$4494,lamina propria,AS,large_intestine,UBERON:0007177
ASCTB-TEMP:subepithelial-membrane$$4495,subepithelial membrane,CT,large_intestine,ASCTB-TEMP:subepithelial-membrane
ASCTB-TEMP:pericryptal-fibroblastic-sheath$$4496,pericryptal fibroblastic sheath,CT,large_intestine,ASCTB-TEMP:pericryptal-fibroblastic-sheath
CL:0002144$$4497,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4498,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4499,pericyte,CT,large_intestine,CL:0000669
CL:0000186$$4500,myofibroblast cell,CT,large_intestine,CL:0000186
CL:0000057$$4501,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4502,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4503,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0000165$$4504,neuroendocrine cell,CT,large_intestine,CL:0000165
UBERON:0001962$$4505,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0000682$$4506,M cell of gut,CT,large_intestine,CL:0000682
CL:0009018$$4507,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4508,macrophage,CT,large_intestine,CL:0000235
CL:0002138$$4509,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4510,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000786$$4511,plasma cell,CT,large_intestine,CL:0000786
CL:0000041$$4512,mature eosinophil,CT,large_intestine,CL:0000041
CL:0000097$$4513,mast cell,CT,large_intestine,CL:0000097
CL:0000096$$4514,mature neutrophil,CT,large_intestine,CL:0000096
CL:0000451$$4515,dendritic cell,CT,large_intestine,CL:0000451
UBERON:0007178$$4516,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
UBERON:0007178$$4517,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
CL:0000057$$4518,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4519,Schwann cell,CT,large_intestine,CL:0002573
CL:0002144$$4520,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4521,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4522,pericyte,CT,large_intestine,CL:0000669
UBERON:0003331$$4523,submucosa of colon,AS,large_intestine,UBERON:0003331
UBERON:0003331$$4524,submucosa of colon,AS,large_intestine,UBERON:0003331
CL:0000136$$4525,fat cell,CT,large_intestine,CL:0000136
CL:0000057$$4526,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4527,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4528,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4529,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4530,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4531,pericyte,CT,large_intestine,CL:0000669
UBERON:0001962$$4532,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0009018$$4533,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4534,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4535,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4536,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4537,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4538,pericyte,CT,large_intestine,CL:0000669
CL:0000682$$4539,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4540,submucous nerve plexus,AS,large_intestine,UBERON:0005304
CL:0002573$$4541,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4542,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002088$$4543,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4544,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4545,circular muscle layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4546,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4547,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4548,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4549,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4550,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4551,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4552,pericyte,CT,large_intestine,CL:0000669
UBERON:0002439$$4553,myenteric nerve plexus,AS,large_intestine,UBERON:0002439
CL:0002088$$4554,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4555,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002573$$4556,Schwann cell,CT,large_intestine,CL:0002573
CL:0000057$$4557,fibroblast,CT,large_intestine,CL:0000057
